name,lat,lng,attr,distance(km),cool_time(h),cool_time(hms)
北日ノ出,43.781813,142.466127,unknown,120.008,15.99567,15時間59分44秒
桜岡,43.801812,142.486968,heat,122.731,16.00982,16時間0分35秒
当麻,43.825477,142.516987,heat,126.277,16.02826,16時間1分42秒
将軍山,43.857455,142.521559,unknown,128.926,16.04203,16時間2分31秒
伊香牛,43.876025,142.525227,eco,130.544,16.05044,16時間3分2秒
愛別,43.898635,142.582176,eco,135.602,16.07673,16時間4分36秒
中愛別,43.896216,142.655424,eco,139.813,16.09862,16時間5分55秒
愛山,43.866442,142.680699,unknown,139.243,16.09565,16時間5分44秒
安足間,43.852011,142.693868,eco,139.063,16.09472,16時間5分41秒
東雲(北海道),43.843693,142.716544,unknown,139.928,16.09922,16時間5分57秒
上川,43.848508,142.766895,eco,143.471,16.11763,16時間7分3秒
上白滝,43.876501,143.1444,unknown,170.342,16.25724,16時間15分26秒
白滝,43.884435,143.180795,eco,173.296,16.27257,16時間16分21秒
旧白滝,43.919905,143.236729,unknown,179.170,16.30306,16時間18分11秒
下白滝,43.944553,143.276088,unknown,183.288,16.32442,16時間19分28秒
丸瀬布,44.006354,143.335817,cool,190.978,16.36429,16時間21分51秒
瀬戸瀬,44.008753,143.420937,cool,196.900,16.39498,16時間23分42秒
遠軽,44.060278,143.520667,cool,206.691,16.44567,16時間26分44秒
安国,43.993322,143.535762,cool,203.951,16.43149,16時間25分53秒
生野(北海道),43.959928,143.532945,unknown,201.949,16.42113,16時間25分16秒
生田原,43.923674,143.534627,cool,200.168,16.41190,16時間24分43秒
金華,43.803484,143.57114,unknown,197.015,16.39558,16時間23分44秒
西留辺蘂,43.785345,143.603257,cool,198.585,16.40370,16時間24分13秒
留辺蘂,43.785534,143.621394,cool,199.935,16.41070,16時間24分39秒
相内,43.795948,143.756449,cool,210.408,16.46490,16時間27分54秒
東相内,43.805466,143.809499,cool,214.755,16.48738,16時間29分15秒
西北見,43.803114,143.841586,cool,217.057,16.49928,16時間29分57秒
北見,43.805504,143.898167,cool,221.390,16.52167,16時間31分18秒
柏陽,43.824911,143.916737,cool,223.555,16.53285,16時間31分58秒
愛し野,43.841426,143.932962,cool,225.436,16.54256,16時間32分33秒
端野,43.851172,143.942336,cool,226.534,16.54822,16時間32分54秒
緋牛内,43.880431,143.999887,cool,232.027,16.57656,16時間34分36秒
美幌,43.836967,144.10563,cool,238.208,16.60842,16時間36分30秒
西女満別,43.880057,144.148372,cool,243.093,16.63357,16時間38分1秒
女満別,43.915886,144.170665,cool,246.197,16.64955,16時間38分58秒
呼人,43.963695,144.218945,cool,251.767,16.67819,16時間40分41秒
網走,44.019873,144.254156,cool,256.785,16.70396,16時間42分14秒
桂台,44.016913,144.273223,heat,258.057,16.71049,16時間42分38秒
鱒浦,43.982481,144.296526,heat,258.305,16.71176,16時間42分42秒
藻琴,43.968358,144.320079,heat,259.468,16.71773,16時間43分4秒
北浜(北海道),43.958549,144.352541,heat,261.488,16.72809,16時間43分41秒
原生花園,43.941033,144.41443,heat,265.429,16.74830,16時間44分54秒
浜小清水,43.934077,144.453187,cool,268.075,16.76186,16時間45分43秒
止別,43.921558,144.519818,cool,272.634,16.78520,16時間47分7秒
知床斜里,43.910749,144.661647,cool,283.009,16.83823,16時間50分18秒
中斜里,43.874608,144.659033,cool,281.581,16.83094,16時間49分51秒
南斜里,43.867531,144.63431,unknown,279.455,16.82008,16時間49分12秒
清里町,43.83871,144.593948,cool,275.415,16.79943,16時間47分58秒
札弦,43.786574,144.531526,cool,268.960,16.76640,16時間45分59秒
緑,43.718282,144.505499,eco,264.922,16.74570,16時間44分45秒
川湯温泉,43.616258,144.457749,eco,258.512,16.71283,16時間42分46秒
美留和,43.555316,144.437656,eco,255.536,16.69755,16時間41分51秒
摩周,43.487373,144.463981,eco,256.276,16.70135,16時間42分5秒
南弟子屈,43.428656,144.514729,unknown,259.350,16.71713,16時間43分2秒
磯分内,43.379389,144.554322,eco,261.844,16.72992,16時間43分48秒
標茶,43.298472,144.608434,eco,265.346,16.74788,16時間44分52秒
五十石,43.238771,144.545558,unknown,259.832,16.71960,16時間43分11秒
茅沼,43.202097,144.503788,cool,256.262,16.70127,16時間42分5秒
塘路,43.151739,144.496817,eco,255.538,16.69756,16時間41分51秒
細岡,43.105055,144.469683,eco,253.298,16.68605,16時間41分10秒
釧路湿原,43.100647,144.447799,eco,251.523,16.67693,16時間40分37秒
遠矢,43.047878,144.458367,eco,252.475,16.68182,16時間40分55秒
中小国,41.051702,140.596798,cool,232.745,16.58026,16時間34分49秒
津軽二股,41.145937,140.514231,eco,224.650,16.53850,16時間32分19秒
竜飛海底,41.257228,140.347946,unknown,217.712,16.50266,16時間30分10秒
知内,41.601092,140.33494,unknown,183.299,16.32447,16時間19分28秒
木古内,41.677642,140.434004,eco,172.026,16.26598,16時間15分58秒
江差,41.856727,140.127933,unknown,167.987,16.24500,16時間14分42秒
上ノ国,41.805567,140.124106,unknown,172.790,16.26994,16時間16分12秒
中須田,41.787214,140.149321,unknown,173.275,16.27246,16時間16分21秒
桂岡,41.773096,140.166071,unknown,173.802,16.27519,16時間16分31秒
宮越,41.762404,140.184998,unknown,173.933,16.27588,16時間16分33秒
湯ノ岱,41.750312,140.243698,unknown,172.476,16.26831,16時間16分6秒
神明(北海道),41.734481,140.265709,unknown,173.043,16.27125,16時間16分17秒
吉堀,41.684059,140.379226,unknown,173.407,16.27315,16時間16分23秒
渡島鶴岡,41.671014,140.41137,unknown,173.510,16.27368,16時間16分25秒
札苅,41.699271,140.468097,eco,168.639,16.24839,16時間14分54秒
泉沢,41.700867,140.506797,eco,167.136,16.24058,16時間14分26秒
釜谷,41.712153,140.53718,eco,164.966,16.22932,16時間13分46秒
渡島当別,41.737309,140.579109,eco,161.021,16.20883,16時間12分32秒
茂辺地,41.766604,140.600561,eco,157.329,16.18965,16時間11分23秒
上磯,41.81956,140.640599,eco,150.616,16.15477,16時間9分17秒
清川口,41.824615,140.652906,eco,149.708,16.15005,16時間9分0秒
久根別,41.826727,140.666468,eco,149.068,16.14672,16時間8分48秒
東久根別,41.826005,140.679731,eco,148.736,16.14500,16時間8分42秒
七重浜,41.817643,140.707957,eco,148.765,16.14515,16時間8分43秒
八戸,40.5092,141.431499,eco,284.672,16.84672,16時間50分48秒
新庄,38.76256,140.306064,eco,486.779,17.84373,17時間50分37秒
泉田,38.811758,140.310039,eco,481.333,17.81801,17時間49分5秒
羽前豊里,38.836748,140.242247,eco,479.669,17.81013,17時間48分36秒
真室川,38.858243,140.254814,heat,477.117,17.79804,17時間47分53秒
釜淵,38.93281,140.263864,heat,468.826,17.75864,17時間45分31秒
大滝,38.971485,140.320199,cool,463.700,17.73420,17時間44分3秒
及位,38.992983,140.361164,cool,460.718,17.71996,17時間43分12秒
院内,39.049706,140.4138,heat,453.725,17.68646,17時間41分11秒
横堀,39.064533,140.45131,heat,451.565,17.67609,17時間40分34秒
三関,39.110196,140.483796,heat,446.105,17.64982,17時間38分59秒
上湯沢,39.134221,140.485262,heat,443.447,17.63701,17時間38分13秒
湯沢,39.163443,140.487011,heat,440.215,17.62141,17時間37分17秒
下湯沢,39.197196,140.50249,heat,436.297,17.60248,17時間36分9秒
十文字,39.221186,140.526287,heat,433.342,17.58817,17時間35分17秒
醍醐(秋田),39.248716,140.53853,heat,430.155,17.57271,17時間34分22秒
柳田(秋田),39.276385,140.553856,heat,426.913,17.55697,17時間33分25秒
横手,39.310146,140.5604,heat,423.117,17.53851,17時間32分19秒
後三年,39.364891,140.538397,heat,417.396,17.51062,17時間30分38秒
飯詰,39.406013,140.515378,heat,413.203,17.49014,17時間29分24秒
大曲(秋田),39.465712,140.479628,heat,407.179,17.46065,17時間27分38秒
神宮寺,39.494841,140.426518,heat,404.812,17.44904,17時間26分57秒
刈和野,39.547646,140.372402,heat,399.942,17.42512,17時間25分30秒
峰吉川,39.566586,140.32314,heat,398.743,17.41922,17時間25分9秒
羽後境,39.618679,140.320722,heat,393.125,17.39156,17時間23分30秒
大張野,39.663347,140.274071,heat,389.153,17.37196,17時間22分19秒
和田,39.65087,140.218754,heat,391.592,17.38400,17時間23分2秒
四ツ小屋,39.661341,140.144946,heat,391.995,17.38598,17時間23分10秒
秋田,39.716748,140.129931,heat,386.360,17.35816,17時間21分29秒
泉外旭川,39.738358,140.112283,heat,384.431,17.34862,17時間20分55秒
土崎,39.758453,140.073601,heat,383.158,17.34232,17時間20分32秒
上飯島,39.779336,140.06847,eco,381.043,17.33185,17時間19分55秒
追分(秋田),39.809925,140.05781,cool,378.025,17.31689,17時間19分1秒
大久保(秋田),39.87089,140.063079,eco,371.391,17.28395,17時間17分2秒
羽後飯塚,39.898981,140.0733,eco,368.148,17.26782,17時間16分4秒
井川さくら,39.911925,140.076022,eco,366.702,17.26062,17時間15分38秒
八郎潟,39.947366,140.078382,eco,362.866,17.24150,17時間14分29秒
鯉川,39.996361,140.077474,eco,357.669,17.21556,17時間12分56秒
鹿渡,40.044619,140.082621,eco,352.408,17.18925,17時間11分21秒
森岳,40.103164,140.070886,eco,346.486,17.15959,17時間9分35秒
北金岡,40.141895,140.063565,eco,342.570,17.13994,17時間8分24秒
東能代,40.191579,140.065746,heat,337.256,17.11323,17時間6分48秒
鶴形,40.203879,140.118507,cool,334.589,17.09981,17時間5分59秒
富根,40.217956,140.172643,cool,331.741,17.08547,17時間5分8秒
二ツ井,40.212506,140.235729,cool,330.816,17.08081,17時間4分51秒
前山,40.214785,140.312378,cool,328.845,17.07087,17時間4分15秒
鷹ノ巣(鷹巣),40.232059,140.369816,cool,325.764,17.05532,17時間3分19秒
糠沢,40.251094,140.397827,cool,323.134,17.04205,17時間2分31秒
早口,40.271315,140.447572,cool,319.958,17.02600,17時間1分34秒
下川沿,40.276408,140.496625,cool,318.476,17.01850,17時間1分7秒
大館,40.288122,140.555946,cool,316.140,17.00668,17時間0分24秒
白沢(秋田),40.338103,140.591657,cool,310.086,16.97601,16時間58分34秒
陣場,40.398864,140.607523,cool,303.197,16.94105,16時間56分28秒
津軽湯の沢,40.441879,140.632055,heat,298.098,16.91513,16時間54分54秒
碇ヶ関,40.478988,140.622443,heat,294.215,16.89537,16時間53分43秒
長峰,40.516072,140.603069,heat,290.516,16.87652,16時間52分35秒
大鰐温泉,40.52154,140.566914,heat,290.576,16.87683,16時間52分37秒
大鰐,40.52182,140.566822,heat,290.548,16.87669,16時間52分36秒
石川(JR),40.556021,140.530951,heat,287.526,16.86128,16時間51分41秒
弘前,40.599723,140.485016,eco,283.739,16.84196,16時間50分31秒
撫牛子,40.621298,140.497616,heat,281.151,16.82875,16時間49分43秒
川部,40.646862,140.521376,eco,277.904,16.81216,16時間48分44秒
北常盤,40.67053,140.54359,eco,274.899,16.79679,16時間47分48秒
浪岡,40.71021,140.580664,eco,269.875,16.77108,16時間46分16秒
大釈迦,40.756736,140.587776,eco,264.705,16.74459,16時間44分41秒
鶴ヶ坂,40.791228,140.634878,cool,260.063,16.72079,16時間43分15秒
津軽新城,40.828022,140.672025,cool,255.385,16.69677,16時間41分48秒
新青森,40.82749,140.693449,cool,255.059,16.69510,16時間41分42秒
青森,40.828668,140.734738,cool,254.225,16.69081,16時間41分27秒
野辺地,40.855142,141.119603,cool,246.867,16.65299,16時間39分11秒
北野辺地,40.871077,141.134115,cool,245.010,16.64344,16時間38分36秒
有戸,40.913949,141.189264,cool,239.959,16.61744,16時間37分3秒
吹越,41.022038,141.246552,cool,227.731,16.55440,16時間33分16秒
陸奥横浜,41.086544,141.249757,cool,220.553,16.51734,16時間31分2秒
有畑,41.131818,141.276421,eco,215.449,16.49097,16時間29分27秒
近川,41.191687,141.279021,eco,208.788,16.45652,16時間27分23秒
金谷沢,41.228854,141.248432,eco,204.746,16.43560,16時間26分8秒
赤川,41.267829,141.209339,heat,200.577,16.41402,16時間24分50秒
下北,41.28288,141.18989,heat,199.006,16.40589,16時間24分21秒
大湊,41.280344,141.161772,heat,199.455,16.40821,16時間24分30秒
能代,40.206577,140.033084,heat,336.543,17.10965,17時間6分35秒
向能代,40.225669,140.039111,heat,334.368,17.09870,17時間5分55秒
北能代,40.254138,140.033835,heat,331.513,17.08432,17時間5分4秒
鳥形,40.271433,140.036931,heat,329.609,17.07472,17時間4分29秒
沢目,40.295929,140.037824,heat,327.008,17.06160,17時間3分42秒
東八森,40.332086,140.032462,cool,323.361,17.04319,17時間2分35秒
八森,40.37135,140.017882,cool,319.661,17.02449,17時間1分28秒
滝ノ間,40.379967,140.00221,cool,319.213,17.02223,17時間1分20秒
あきた白神,40.386583,139.987793,eco,318.944,17.02087,17時間1分15秒
岩館,40.406241,139.966258,eco,317.537,17.01375,17時間0分49秒
大間越,40.492407,139.950062,cool,309.098,16.97100,16時間58分16秒
白神岳登山口,40.513551,139.950318,cool,306.905,16.95987,16時間57分36秒
松神,40.534902,139.946556,cool,304.820,16.94929,16時間56分57秒
十二湖,40.551539,139.941986,cool,303.251,16.94132,16時間56分29秒
陸奥岩崎,40.583333,139.924183,cool,300.557,16.92763,16時間55分39秒
陸奥沢辺,40.586175,139.894991,cool,301.225,16.93103,16時間55分52秒
ウェスパ椿山,40.592913,139.871157,cool,301.334,16.93158,16時間55分54秒
艫作,40.608534,139.864856,cool,299.956,16.92457,16時間55分28秒
横磯,40.629891,139.89091,cool,296.898,16.90902,16時間54分32秒
深浦,40.650239,139.929372,cool,293.534,16.89190,16時間53分31秒
広戸,40.67434,139.955586,cool,290.202,16.87493,16時間52分30秒
追良瀬,40.686114,139.970298,cool,288.513,16.86631,16時間51分59秒
驫木,40.707218,139.982954,cool,285.936,16.85317,16時間51分11秒
風合瀬,40.731826,139.99432,cool,283.043,16.83841,16時間50分18秒
大戸瀬,40.759325,140.033596,cool,278.944,16.81747,16時間49分3秒
千畳敷,40.767769,140.054832,cool,277.393,16.80954,16時間48分34秒
北金ヶ沢,40.745995,140.095052,cool,278.376,16.81457,16時間48分52秒
陸奥柳田,40.740616,140.123243,heat,278.072,16.81301,16時間48分47秒
陸奥赤石,40.76156,140.162057,heat,274.734,16.79595,16時間47分45秒
鰺ヶ沢,40.775255,140.220589,heat,271.605,16.77993,16時間46分48秒
鳴沢,40.782189,140.267617,heat,269.562,16.76947,16時間46分10秒
越水,40.787258,140.298628,heat,268.186,16.76243,16時間45分45秒
陸奥森田,40.781738,140.339033,heat,267.704,16.75996,16時間45分36秒
中田(青森),40.787424,140.364505,heat,266.450,16.75353,16時間45分13秒
木造,40.802482,140.387775,eco,264.267,16.74235,16時間44分32秒
五所川原,40.809124,140.44776,eco,262.106,16.73126,16時間43分53秒
津軽五所川原,40.809684,140.448489,eco,262.029,16.73087,16時間43分51秒
陸奥鶴田,40.757544,140.435276,eco,267.907,16.76100,16時間45分40秒
鶴泊,40.736026,140.437616,eco,270.152,16.77250,16時間46分21秒
板柳,40.69726,140.461785,eco,273.755,16.79094,16時間47分27秒
林崎,40.675355,140.480401,eco,275.699,16.80088,16時間48分3秒
藤崎(青森),40.654047,140.499531,eco,277.583,16.81051,16時間48分38秒
油川,40.857035,140.690476,cool,251.901,16.67887,16時間40分44秒
津軽宮田,40.887184,140.674579,cool,248.918,16.66354,16時間39分49秒
奥内,40.903044,140.672382,cool,247.239,16.65491,16時間39分18秒
左堰,40.917214,140.665929,cool,245.826,16.64764,16時間38分51秒
後潟,40.931519,140.662734,heat,244.338,16.63998,16時間38分24秒
中沢,40.949044,140.656244,heat,242.568,16.63087,16時間37分51秒
蓬田,40.969042,140.654533,heat,240.439,16.61991,16時間37分12秒
郷沢,40.987682,140.652399,heat,238.468,16.60976,16時間36分35秒
瀬辺地,41.007869,140.648179,heat,236.373,16.59897,16時間35分56秒
蟹田,41.038274,140.642565,eco,233.210,16.58266,16時間34分58秒
大平,41.065866,140.559375,eco,232.076,16.57681,16時間34分37秒
大川平,41.163204,140.507592,eco,222.991,16.52993,16時間31分48秒
今別,41.179741,140.490448,eco,221.690,16.52321,16時間31分24秒
津軽浜名,41.180521,140.47185,eco,222.103,16.52535,16時間31分31秒
三厩,41.185404,140.444482,eco,222.338,16.52656,16時間31分36秒
長苗代,40.52146,141.465907,eco,283.391,16.84018,16時間50分25秒
本八戸,40.516286,141.488762,eco,284.036,16.84348,16時間50分37秒
小中野,40.518767,141.510032,eco,283.837,16.84246,16時間50分33秒
陸奥湊,40.52335,141.527652,eco,283.400,16.84023,16時間50分25秒
白銀,40.522031,141.541648,eco,283.608,16.84129,16時間50分29秒
鮫,40.530244,141.554891,heat,282.760,16.83696,16時間50分13秒
陸奥白浜,40.516636,141.592299,heat,284.472,16.84570,16時間50分45秒
種差海岸,40.506951,141.607367,heat,285.637,16.85164,16時間51分6秒
大久喜,40.495135,141.622958,cool,287.046,16.85883,16時間51分32秒
金浜,40.475994,141.637366,cool,289.263,16.87014,16時間52分13秒
大蛇,40.467251,141.650773,cool,290.326,16.87555,16時間52分32秒
階上,40.456834,141.664958,cool,291.583,16.88196,16時間52分55秒
角の浜,40.444478,141.681773,cool,293.079,16.88958,16時間53分22秒
平内,40.42552,141.699272,cool,295.316,16.90097,16時間54分4秒
種市,40.410384,141.715232,cool,297.123,16.91017,16時間54分37秒
玉川(岩手),40.380424,141.735117,cool,300.609,16.92790,16時間55分40秒
宿戸,40.366129,141.746683,cool,302.293,16.93645,16時間56分11秒
陸中八木,40.345485,141.766517,cool,304.757,16.94897,16時間56分56秒
有家,40.324007,141.773031,eco,307.192,16.96133,16時間57分41秒
陸中中野,40.305165,141.787768,eco,309.415,16.97261,16時間58分21秒
侍浜,40.261375,141.760575,eco,314.000,16.99584,16時間59分45秒
陸中夏井,40.207747,141.791906,heat,320.218,17.02731,17時間1分38秒
久慈,40.190391,141.770891,heat,321.941,17.03602,17時間2分10秒
茂市,39.620619,141.799288,cool,385.221,17.35253,17時間21分9秒
岩手刈屋,39.642688,141.759296,unknown,382.467,17.33890,17時間20分20秒
中里(岩手),39.661836,141.736067,unknown,380.177,17.32756,17時間19分39秒
