name,lat,lng,attr,distance(km),cool_time(h),cool_time(hms)
鳥沢,35.608118,139.003345,cool,853.677,17.97491,17時間58分30秒
猿橋,35.61288,138.968388,cool,853.874,17.97580,17時間58分33秒
大月,35.613222,138.942729,heat,854.366,17.97803,17時間58分41秒
初狩,35.594274,138.883966,heat,857.648,17.99288,17時間59分34秒
笹子,35.603921,138.825205,heat,857.865,17.99386,17時間59分38秒
甲斐大和,35.639364,138.781632,heat,854.996,17.98089,17時間58分51秒
勝沼ぶどう郷,35.67279,138.74323,heat,852.251,17.96843,17時間58分6秒
塩山,35.705327,138.734796,heat,848.938,17.95334,17時間57分12秒
東山梨,35.694313,138.703026,eco,850.847,17.96204,17時間57分43秒
山梨市,35.684961,138.683003,eco,852.312,17.96871,17時間58分7秒
春日居町,35.673491,138.659,eco,854.100,17.97683,17時間58分37秒
石和温泉,35.657603,138.634577,eco,856.375,17.98713,17時間59分14秒
酒折,35.659486,138.598852,eco,857.012,17.99001,17時間59分24秒
甲府,35.667054,138.569015,eco,856.909,17.98954,17時間59分22秒
竜王,35.668764,138.519298,eco,857.923,17.99412,17時間59分39秒
塩崎,35.687734,138.487521,eco,856.669,17.98846,17時間59分18秒
韮崎,35.709711,138.451357,eco,855.214,17.98187,17時間58分55秒
新府,35.736802,138.433093,eco,852.777,17.97082,17時間58分15秒
穴山,35.75107,138.413858,eco,851.739,17.96610,17時間57分58秒
日野春,35.79065,138.394316,eco,848.015,17.94912,17時間56分57秒
長坂,35.827061,138.366459,eco,844.853,17.93464,17時間56分5秒
小淵沢,35.863808,138.316351,eco,842.256,17.92270,17時間55分22秒
信濃境,35.884952,138.275419,heat,841.099,17.91737,17時間55分3秒
富士見,35.912183,138.238071,heat,839.220,17.90870,17時間54分31秒
すずらんの里,35.930288,138.211775,heat,838.020,17.90315,17時間54分11秒
青柳,35.942581,138.197612,heat,837.109,17.89893,17時間53分56秒
茅野,35.995062,138.151674,eco,832.841,17.87910,17時間52分45秒
上諏訪,36.046618,138.116306,eco,828.403,17.85836,17時間51分30秒
下諏訪,36.071948,138.084953,eco,826.636,17.85008,17時間51分0秒
岡谷,36.056693,138.045001,eco,829.401,17.86304,17時間51分47秒
みどり湖,36.094176,137.981928,cool,827.323,17.85330,17時間51分12秒
川岸,36.03296,138.021937,cool,832.571,17.87784,17時間52分40秒
辰野,35.984565,137.997238,cool,838.382,17.90482,17時間54分17秒
信濃川島,36.013642,137.97185,cool,836.075,17.89413,17時間53分39秒
小野(長野),36.04693,137.9706,cool,832.618,17.87806,17時間52分41秒
塩尻,36.114364,137.947961,cool,826.224,17.84814,17時間50分53秒
御茶ノ水,35.699605,139.764955,heat,830.607,17.86867,17時間52分7秒
新御茶ノ水,35.698072,139.766014,eco,830.760,17.86939,17時間52分10秒
中野(東京),35.705765,139.665835,heat,831.365,17.87221,17時間52分20秒
高円寺,35.705326,139.649664,cool,831.655,17.87357,17時間52分25秒
阿佐ケ谷,35.704818,139.635868,cool,831.919,17.87480,17時間52分29秒
荻窪,35.704523,139.620109,heat,832.192,17.87607,17時間52分34秒
西荻窪,35.703842,139.599361,cool,832.586,17.87791,17時間52分40秒
武蔵境,35.702083,139.543402,cool,833.657,17.88290,17時間52分58秒
東小金井,35.701643,139.524837,cool,834.003,17.88451,17時間53分4秒
武蔵小金井,35.701337,139.506483,cool,834.333,17.88604,17時間53分10秒
国立,35.69923,139.44634,cool,835.557,17.89173,17時間53分30秒
東中野,35.706529,139.684436,cool,831.006,17.87054,17時間52分14秒
大久保(東京),35.700784,139.69732,cool,831.447,17.87260,17時間52分21秒
千駄ケ谷,35.681231,139.711644,heat,833.384,17.88163,17時間52分54秒
信濃町,35.680031,139.720729,heat,833.385,17.88163,17時間52分54秒
市ケ谷(市ヶ谷),35.691105,139.735241,heat,831.961,17.87499,17時間52分30秒
飯田橋,35.701835,139.745143,eco,830.642,17.86884,17時間52分8秒
水道橋,35.702039,139.754312,eco,830.489,17.86812,17時間52分5秒
浅草橋,35.697403,139.784427,heat,830.577,17.86853,17時間52分7秒
両国,35.69579,139.793334,heat,830.631,17.86879,17時間52分8秒
錦糸町,35.696802,139.814136,heat,830.235,17.86694,17時間52分1秒
亀戸,35.697345,139.826262,heat,830.010,17.86588,17時間51分57秒
平井(東京),35.70643,139.842181,heat,828.797,17.86021,17時間51分37秒
新小岩,35.716903,139.857777,heat,827.438,17.85384,17時間51分14秒
小岩,35.733207,139.881755,heat,825.328,17.84393,17時間50分38秒
市川,35.728903,139.908142,cool,825.460,17.84455,17時間50分40秒
本八幡,35.720898,139.92741,cool,826.095,17.84754,17時間50分51秒
京成八幡,35.723811,139.92816,heat,825.765,17.84599,17時間50分46秒
下総中山,35.714276,139.943092,heat,826.627,17.85003,17時間51分0秒
船橋,35.701865,139.984707,cool,827.480,17.85404,17時間51分15秒
京成船橋,35.700161,139.985451,heat,827.659,17.85488,17時間51分18秒
東船橋,35.699811,140.00393,eco,827.475,17.85401,17時間51分14秒
津田沼,35.691367,140.020179,cool,828.213,17.85747,17時間51分27秒
幕張本郷,35.672664,140.042241,cool,830.016,17.86591,17時間51分57秒
京成幕張本郷,35.672551,140.042091,cool,830.031,17.86598,17時間51分58秒
幕張,35.6594,140.057899,cool,831.299,17.87191,17時間52分19秒
京成幕張,35.66078,140.05591,cool,831.169,17.87130,17時間52分17秒
新検見川,35.65169,140.073025,cool,831.977,17.87507,17時間52分30秒
稲毛,35.637264,140.09256,cool,833.350,17.88147,17時間52分53秒
西千葉,35.622639,140.103337,cool,834.845,17.88842,17時間53分18秒
千葉,35.612926,140.113478,cool,835.806,17.89289,17時間53分34秒
京成千葉,35.611618,140.114267,eco,835.942,17.89352,17時間53分37秒
新日本橋,35.689016,139.774265,heat,831.640,17.87350,17時間52分25秒
三越前,35.687156,139.773571,heat,831.854,17.87450,17時間52分28秒
馬喰町,35.693365,139.78238,heat,831.049,17.87074,17時間52分15秒
東日本橋,35.692126,139.784821,heat,831.151,17.87122,17時間52分16秒
馬喰横山,35.69212,139.782768,cool,831.180,17.87135,17時間52分17秒
東千葉,35.617014,140.122261,cool,835.259,17.89035,17時間53分25秒
都賀,35.636088,140.149222,cool,832.864,17.87920,17時間52分45秒
四街道,35.662756,140.165023,cool,829.752,17.86468,17時間51分53秒
物井,35.68566,140.200263,cool,826.856,17.85111,17時間51分4秒
佐倉,35.709743,140.226722,heat,823.927,17.83734,17時間50分14秒
南酒々井,35.704217,140.267828,cool,824.133,17.83831,17時間50分18秒
榎戸(千葉),35.683967,140.288136,cool,826.178,17.84793,17時間50分53秒
八街,35.663228,140.317304,cool,828.200,17.85741,17時間51分27秒
日向,35.628402,140.362447,heat,831.648,17.87353,17時間52分25秒
成東,35.608513,140.410109,heat,833.444,17.88191,17時間52分55秒
松尾(千葉),35.63604,140.457587,heat,830.010,17.86588,17時間51分57秒
横芝,35.661739,140.490736,heat,826.905,17.85134,17時間51分5秒
飯倉,35.685638,140.522328,heat,824.019,17.83777,17時間50分16秒
八日市場,35.699317,140.552419,heat,822.284,17.82959,17時間49分47秒
干潟,35.718308,140.603304,heat,819.826,17.81797,17時間49分5秒
旭(千葉),35.721831,140.655041,eco,819.100,17.81453,17時間48分52秒
飯岡,35.729339,140.683896,eco,818.091,17.80975,17時間48分35秒
倉橋,35.737836,140.714018,eco,816.971,17.80443,17時間48分16秒
猿田,35.747383,140.7374,eco,815.780,17.79877,17時間47分56秒
松岸,35.739386,140.795143,cool,816.364,17.80155,17時間48分6秒
銚子,35.729449,140.827557,cool,817.310,17.80604,17時間48分22秒
西立川,35.703526,139.393556,heat,835.984,17.89371,17時間53分37秒
東中神,35.706337,139.384529,heat,835.833,17.89301,17時間53分35秒
中神,35.709058,139.375816,heat,835.687,17.89233,17時間53分32秒
昭島,35.713305,139.361564,heat,835.473,17.89134,17時間53分29秒
拝島,35.721278,139.343468,heat,834.922,17.88878,17時間53分20秒
牛浜,35.734547,139.333677,heat,833.648,17.88285,17時間52分58秒
福生,35.742456,139.327763,heat,832.892,17.87933,17時間52分46秒
羽村,35.758073,139.316188,heat,831.397,17.87236,17時間52分21秒
小作,35.776048,139.302233,heat,829.691,17.86439,17時間51分52秒
河辺,35.78473,139.284032,heat,829.077,17.86152,17時間51分41秒
東青梅,35.789768,139.272841,heat,828.734,17.85991,17時間51分36秒
青梅,35.790512,139.258096,heat,828.926,17.86081,17時間51分39秒
宮ノ平,35.787545,139.237289,cool,829.636,17.86414,17時間51分51秒
日向和田,35.788665,139.229515,cool,829.660,17.86425,17時間51分51秒
石神前,35.79683,139.225096,cool,828.855,17.86048,17時間51分38秒
二俣尾,35.803946,139.216161,cool,828.250,17.85765,17時間51分28秒
軍畑,35.807382,139.207431,cool,828.043,17.85668,17時間51分24秒
沢井,35.80594,139.193324,cool,828.468,17.85867,17時間51分31秒
御嶽,35.801468,139.182589,eco,829.160,17.86191,17時間51分43秒
川井,35.813697,139.16429,eco,828.185,17.85734,17時間51分26秒
古里(東京),35.816247,139.152102,eco,828.145,17.85715,17時間51分26秒
鳩ノ巣,35.815127,139.128932,eco,828.720,17.85985,17時間51分35秒
白丸,35.811735,139.114861,eco,829.366,17.86287,17時間51分46秒
奥多摩,35.809357,139.096961,eco,829.980,17.86574,17時間51分57秒
熊川,35.728321,139.33584,heat,834.289,17.88584,17時間53分9秒
東秋留,35.725904,139.311665,heat,834.984,17.88907,17時間53分21秒
秋川,35.727998,139.286715,cool,835.206,17.89010,17時間53分24秒
武蔵引田,35.729711,139.269907,cool,835.326,17.89066,17時間53分26秒
武蔵増戸,35.730961,139.256355,eco,835.439,17.89118,17時間53分28秒
武蔵五日市,35.732248,139.228039,eco,835.825,17.89297,17時間53分35秒
北八王子,35.669232,139.363348,heat,840.250,17.91346,17時間54分48秒
小宮,35.685799,139.368481,heat,838.353,17.90469,17時間54分17秒
東福生,35.745811,139.33594,cool,832.380,17.87695,17時間52分37秒
箱根ヶ崎,35.771158,139.346805,eco,829.424,17.86314,17時間51分47秒
金子,35.810822,139.328546,heat,825.427,17.84440,17時間50分40秒
東飯能,35.852928,139.325965,heat,820.887,17.82299,17時間49分23秒
高麗川,35.896328,139.33809,heat,815.940,17.79953,17時間47分58秒
毛呂,35.940806,139.309237,heat,811.624,17.77895,17時間46分44秒
越生,35.962559,139.299437,heat,809.438,17.76849,17時間46分7秒
明覚,36.003309,139.288789,heat,805.204,17.74815,17時間44分53秒
小川町(埼玉),36.05903,139.260412,heat,799.685,17.72148,17時間43分17秒
竹沢,36.075466,139.229952,heat,798.487,17.71567,17時間42分56秒
折原,36.096296,139.195205,cool,796.909,17.70800,17時間42分29秒
寄居,36.118013,139.194224,cool,794.573,17.69662,17時間41分48秒
用土,36.153858,139.200758,cool,790.556,17.67699,17時間40分37秒
松久,36.172938,139.182127,eco,788.860,17.66868,17時間40分7秒
児玉,36.192624,139.13582,eco,787.669,17.66283,17時間39分46秒
丹荘,36.216668,139.102306,eco,785.762,17.65344,17時間39分12秒
群馬藤岡,36.250336,139.08338,eco,782.520,17.63745,17時間38分15秒
北藤岡,36.282469,139.080779,eco,779.104,17.62053,17時間37分14秒
倉賀野,36.300216,139.049474,eco,777.858,17.61434,17時間36分52秒
高崎,36.322239,139.012354,eco,776.291,17.60655,17時間36分24秒
尾久,35.74683,139.753846,heat,825.577,17.84510,17時間50分42秒
赤羽,35.778026,139.720928,heat,822.626,17.83121,17時間49分52秒
浦和,35.858496,139.657109,heat,814.753,17.79389,17時間47分38秒
さいたま新都心,35.893867,139.633587,heat,811.240,17.77712,17時間46分38秒
大宮(埼玉),35.906439,139.62405,heat,810.011,17.77124,17時間46分16秒
土呂,35.931997,139.63214,heat,807.086,17.75720,17時間45分26秒
東大宮,35.948751,139.640291,heat,805.124,17.74776,17時間44分52秒
蓮田,35.981272,139.653016,heat,801.365,17.72962,17時間43分47秒
白岡,36.01774,139.666826,cool,797.156,17.70920,17時間42分33秒
新白岡,36.038732,139.67208,cool,794.775,17.69761,17時間41分51秒
久喜,36.065684,139.67727,eco,791.743,17.68280,17時間40分58秒
東鷲宮,36.089428,139.67913,eco,789.113,17.66992,17時間40分12秒
栗橋,36.136852,139.694177,eco,783.686,17.64321,17時間38分36秒
古河,36.194375,139.709726,eco,777.145,17.61080,17時間36分39秒
野木,36.229963,139.734729,heat,772.862,17.58945,17時間35分22秒
間々田,36.257907,139.761039,heat,769.401,17.57213,17時間34分20秒
小山,36.312747,139.806241,heat,762.713,17.53847,17時間32分18秒
小金井,36.374435,139.842232,heat,755.419,17.50149,17時間30分5秒
自治医大,36.39543,139.854524,heat,752.936,17.48883,17時間29分20秒
石橋(栃木),36.43651,139.866536,heat,748.255,17.46489,17時間27分54秒
雀宮,36.493845,139.876811,heat,741.815,17.43175,17時間25分54秒
宇都宮,36.559246,139.898389,heat,734.327,17.39295,17時間23分35秒
岡本(栃木),36.598182,139.944363,heat,729.400,17.36726,17時間22分2秒
宝積寺,36.631703,139.979487,cool,725.230,17.34542,17時間20分44秒
氏家,36.681696,139.9621,cool,719.980,17.31780,17時間19分4秒
蒲須坂,36.720727,139.950461,cool,715.859,17.29602,17時間17分46秒
片岡,36.754557,139.945665,cool,712.214,17.27668,17時間16分36秒
矢板,36.80655,139.932912,eco,706.693,17.24726,17時間14分50秒
野崎(栃木),36.843722,139.957752,eco,702.255,17.22349,17時間13分25秒
西那須野,36.883726,139.986383,eco,697.456,17.19769,17時間11分52秒
那須塩原,36.931956,140.020694,eco,691.679,17.16647,17時間9分59秒
三河島,35.733383,139.777131,heat,826.726,17.85050,17時間51分2秒
南千住,35.734033,139.7994,heat,826.345,17.84871,17時間50分55秒
北千住,35.749677,139.804872,cool,824.550,17.84027,17時間50分25秒
綾瀬,35.762222,139.825019,eco,822.895,17.83247,17時間49分57秒
亀有,35.766527,139.847573,eco,822.117,17.82880,17時間49分44秒
金町,35.769582,139.870482,eco,821.475,17.82577,17時間49分33秒
京成金町,35.768471,139.870387,cool,821.599,17.82636,17時間49分35秒
松戸,35.784472,139.900779,cool,819.440,17.81615,17時間48分58秒
北松戸,35.800459,139.911528,cool,817.541,17.80714,17時間48分26秒
馬橋,35.811682,139.917305,cool,816.231,17.80092,17時間48分3秒
北小金,35.833436,139.931303,cool,813.657,17.78866,17時間47分19秒
南柏,35.844655,139.954111,heat,812.132,17.78138,17時間46分53秒
柏,35.862316,139.971148,heat,809.973,17.77105,17時間46分16秒
北柏,35.875623,139.988035,eco,808.298,17.76302,17時間45分47秒
我孫子,35.87279,140.010466,cool,808.335,17.76320,17時間45分48秒
天王台,35.872558,140.04121,eco,807.990,17.76155,17時間45分42秒
取手,35.89553,140.063004,eco,805.201,17.74813,17時間44分53秒
藤代,35.920565,140.118251,eco,801.804,17.73174,17時間43分54秒
龍ケ崎市,35.929872,140.138068,eco,800.556,17.72570,17時間43分33秒
佐貫,35.929781,140.138477,eco,800.561,17.72572,17時間43分33秒
牛久,35.975314,140.141039,eco,795.508,17.70118,17時間42分4秒
ひたち野うしく,36.007996,140.158408,eco,791.709,17.68264,17時間40分57秒
荒川沖,36.030552,140.16592,eco,789.137,17.67004,17時間40分12秒
土浦,36.078644,140.206238,eco,783.392,17.64176,17時間38分30秒
神立,36.120424,140.248615,eco,778.332,17.61670,17時間37分0秒
高浜(茨城),36.163882,140.294745,eco,773.062,17.59045,17時間35分26秒
石岡,36.191554,140.279709,eco,770.155,17.57591,17時間34分33秒
羽鳥,36.247661,140.28679,eco,763.885,17.54439,17時間32分40秒
岩間,36.295508,140.276493,eco,758.705,17.51819,17時間31分5秒
友部,36.350597,140.306306,eco,752.314,17.48566,17時間29分8秒
内原,36.370111,140.35282,eco,749.697,17.47228,17時間28分20秒
赤塚,36.381755,140.415248,eco,747.822,17.46267,17時間27分46秒
偕楽園,36.373041,140.456292,eco,748.420,17.46573,17時間27分57秒
水戸,36.370911,140.47676,eco,748.479,17.46604,17時間27分58秒
勝田,36.394033,140.524482,cool,745.524,17.45086,17時間27分3秒
佐和,36.430409,140.540477,cool,741.367,17.42944,17時間25分46秒
東海,36.465378,140.565835,cool,737.294,17.40836,17時間24分30秒
大甕,36.513052,140.619362,cool,731.610,17.37880,17時間22分44秒
常陸多賀,36.552145,140.632682,cool,727.181,17.35565,17時間21分20秒
日立,36.590408,140.661883,cool,722.733,17.33230,17時間19分56秒
小木津,36.636533,140.67526,cool,717.528,17.30485,17時間18分17秒
十王,36.671385,140.68623,heat,713.589,17.28398,17時間17分2秒
高萩,36.714873,140.716707,heat,708.565,17.25725,17時間15分26秒
南中郷,36.753501,140.729028,heat,704.201,17.23393,17時間14分2秒
磯原,36.790684,140.746366,heat,699.968,17.21121,17時間12分40秒
大津港,36.846085,140.778001,heat,693.628,17.17702,17時間10分37秒
勿来,36.883883,140.786506,eco,689.384,17.15403,17時間9分14秒
植田(福島),36.920649,140.796468,eco,685.246,17.13152,17時間7分53秒
泉(JR),36.955602,140.854125,eco,681.047,17.10859,17時間6分31秒
湯本,37.006922,140.849884,heat,675.373,17.07748,17時間4分39秒
内郷,37.035895,140.855005,heat,672.130,17.05963,17時間3分35秒
草野(福島),37.073863,140.947243,cool,667.467,17.03387,17時間2分2秒
四ツ倉,37.102338,140.980907,cool,664.163,17.01555,17時間0分56秒
久ノ浜,37.142465,140.995741,cool,659.647,16.99043,16時間59分26秒
末続,37.172156,140.995565,cool,656.349,16.97203,16時間58分19秒
広野(福島),37.21157,140.998769,cool,651.958,16.94745,16時間56分51秒
Jヴィレッジ,37.242294,141.007589,cool,648.511,16.92809,16時間55分41秒
木戸,37.257875,141.00247,cool,646.800,16.91846,16時間55分6秒
竜田,37.282485,141.002822,cool,644.065,16.90303,16時間54分11秒
富岡,37.335261,141.022274,cool,638.128,16.86943,16時間52分10秒
